UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,WEAPON13,DRUG13,LIQUOR13,WEAPON14,DRUG14,LIQUOR14,WEAPON15,DRUG15,LIQUOR15,FILTER13,FILTER14,FILTER15,FID,Longitude,Latitude
110705001,University of California-Santa Barbara,Main Campus,1209 Public Safety Building,SANTA BARBARA,CA,931061010,1,"Public, 4-year or above",11326,12171,23497,6,33,53,4,13,74,4,18,66,1,1,1,116,-119.844183500399,34.4115060003115
110714001,University of California-Santa Cruz,Main Campus,1156 HIGH ST,SANTA CRUZ,CA,95064,1,"Public, 4-year or above",8644,9224,17868,4,5,3,4,6,1,3,18,6,1,1,1,117,-122.052450170936,36.9771314645286
110778001,Sofia University,Sofia University,1069 E. Meadow Circle,PALO ALTO,CA,94303,3,"Private for-profit, 4-year or above",109,187,296,0,0,0,0,0,0,0,0,0,1,1,1,118,-122.109034528762,37.4300125743573
110875001,California Beauty School,California Beauty College,1115 15th Street,Modesto,CA,95354,9,"Private for-profit, less-than 2-year",1,53,54,0,0,0,0,0,0,0,0,0,1,1,1,119,-120.997191245811,37.6454251169996
110918001,California Christian College,Main Campus,5364 E. Belmont Ave.,FRESNO,CA,93727,2,"Private nonprofit, 4-year or above",15,3,18,0,0,0,0,0,0,0,0,0,1,1,1,120,-119.711313807099,36.7503305086914
111009001,Le Cordon Bleu College of Culinary Arts-San Francisco,Main Campus,"350 Rhode Island Street, Suite 301",San Francisco,CA,94103,6,"Private for-profit, 2-year",216,164,380,0,0,0,0,0,0,0,0,0,1,1,1,121,-122.402634431771,37.7654012028989
111054001,California Hair Design Academy,"California Hair Design Academy, Inc.","8011 UNIVERSITY AVENUE, SUITE A-2",LA MESA,CA,919415055,9,"Private for-profit, less-than 2-year",65,145,210,0,0,0,0,0,0,0,0,0,1,1,1,122,-117.025134818414,32.7657663544379
111081001,California Institute of the Arts,Main Campus,24700 W MCBEAN PKY,VALENCIA,CA,913552397,2,"Private nonprofit, 4-year or above",608,840,1448,0,0,0,0,0,2,0,1,0,1,1,1,123,-118.566949852573,34.3946765965279
105543001,Pima Medical Institute-Albuquerque,Albuquerque Campus,4400 Cutler  Avenue NE,ALBUQUERQUE,NM,87110,6,"Private for-profit, 2-year",192,721,913,0,0,0,0,0,0,0,0,0,1,1,1,124,-106.594460916426,35.1055245382231
107220001,Career Academy of Hair Design,Career Academy of Hair Design,346 E Robinson Ave,Springdale,AR,727647128,9,"Private for-profit, less-than 2-year",12,236,248,0,0,0,0,0,0,0,0,0,1,1,1,125,-94.1292897481809,36.1671654939029
105589001,Prescott College,Prescott College,220 GROVE AVE,PRESCOTT,AZ,86301,2,"Private nonprofit, 4-year or above",260,559,819,0,0,1,0,0,0,0,0,0,1,1,1,126,-112.476314274127,34.544716125992
105659001,Refrigeration School Inc,Main Campus,4210 E WASHINGTON STREET,PHOENIX,AZ,850341816,6,"Private for-profit, 2-year",680,8,688,0,0,0,0,0,0,0,0,0,1,1,1,127,-111.989281540563,33.4483034561603
107293001,Academy of Salon and Spa,Mellie's Inc. - Academy of Salon & Spa,311 S 16TH ST,FORT SMITH,AR,72901,9,"Private for-profit, less-than 2-year",1,70,71,0,1,0,0,0,0,0,0,0,1,1,1,128,-94.4163298259992,35.380501994215
105668001,Rio Salado College,Main Campus-Tempe,2323 W 14TH ST,Tempe,AZ,852816950,4,"Public, 2-year",7953,12580,20533,0,0,0,0,0,0,0,1,0,1,1,1,129,-111.974220580545,33.41354148008
107318001,Arkansas State University Mid-South,Main Campus,2000 W.  BROADWAY,WEST MEMPHIS,AR,723013829,4,"Public, 2-year",747,1149,1896,0,1,0,0,0,0,0,0,0,1,1,1,130,-90.2181334771866,35.1465347941842
105677001,Roberto-Venn School of Luthiery,Main Campus,1012 NW Grand Ave,PHOENIX,AZ,85007,9,"Private for-profit, less-than 2-year",30,2,32,0,0,0,0,0,0,0,0,0,1,1,1,131,-112.086393256786,33.4546625989036
107327001,Arkansas Northeastern College,Main Campus,2501 S. Division,Blytheville,AR,723161109,4,"Public, 2-year",478,883,1361,0,0,0,0,0,0,0,0,0,1,1,1,132,-89.9186759117374,35.8992918217156
105701001,Hair Academy of Safford,Main Campus,1550 WEST THATCHER BLVD,SAFFORD,AZ,855463309,9,"Private for-profit, less-than 2-year",1,36,37,0,0,0,0,0,0,0,0,0,1,1,1,133,-109.726999189059,32.8349954918976
107363001,Margaret's Hair Academy Inc,Main Campus,305 East Gaines Street,Monticello,AR,71655,9,"Private for-profit, less-than 2-year",3,35,38,0,0,0,0,0,0,0,0,0,1,1,1,134,-91.7887905207469,33.628924402345
105747001,Scottsdale Community College,Main Campus,9000 E CHAPARRAL RD,SCOTTSDALE,AZ,85256,4,"Public, 2-year",4701,5382,10083,0,0,0,0,0,0,0,0,0,1,1,1,135,-111.883546506957,33.5095165460781
107442001,New Tyler Barber College Inc,Main Campus,1221 E 7TH ST,NORTH LITTLE ROCK,AR,721144973,9,"Private for-profit, less-than 2-year",40,19,59,0,0,0,0,0,0,0,0,0,1,1,1,136,-92.2542121358728,34.7597275157131
105792001,South Mountain Community College,SOUTH MOUNTAIN COMMUNITY COLLEGE,7050 S 24TH ST,PHOENIX,AZ,85042,4,"Public, 2-year",1725,2358,4083,0,0,2,0,0,0,0,0,0,1,1,1,137,-112.030286411026,33.3826966305126
107460001,North Arkansas College,South Campus,1515 PIONEER DR.,HARRISON,AR,72601,4,"Public, 2-year",771,1025,1796,0,0,0,0,1,1,2,1,1,1,1,1,138,-93.0886533522138,36.222315591167
105899001,Arizona Christian University,Main Campus,2625 E CACTUS RD,PHOENIX,AZ,850327097,2,"Private nonprofit, 4-year or above",449,330,779,0,0,0,0,0,0,0,0,1,1,1,1,139,-112.025973562516,33.5967004668015
107488001,Northwest Technical Institute,Main Campus,709 S OLD MISSOURI RD,SPRINGDALE,AR,72764,7,"Public, less-than 2-year",123,63,186,0,0,0,0,0,0,0,0,0,1,1,1,140,-94.1164080516354,36.1788720356652
105987001,Tucson College,Main Campus,"5151 E Braodway Blvd, Ste. 155",TUCSON,AZ,85711,9,"Private for-profit, less-than 2-year",109,170,279,0,0,0,1,0,0,0,0,0,1,1,1,141,-110.882642055221,32.2217865097353
107512001,Ouachita Baptist University,Main Campus,410 OUACHITA ST,ARKADELPHIA,AR,719980001,2,"Private nonprofit, 4-year or above",749,789,1538,0,0,0,0,0,0,0,0,0,1,1,1,142,-93.0528102786283,34.1245914795828
107521001,College of the Ouachitas,Main Campus,ONE COLLEGE CIR,MALVERN,AR,72104,4,"Public, 2-year",548,798,1346,0,0,0,1,0,0,0,0,0,1,1,1,143,-92.8220735799877,34.3780628412237
107549001,Ozarka College,Main Campus,218 COLLEGE DR,MELBOURNE,AR,725560010,4,"Public, 2-year",303,805,1108,0,0,0,0,0,0,0,0,0,1,1,1,144,-91.897899783765,36.0556605355911
107558001,University of the Ozarks,Main Campus,415 N. College Ave.,Clarksville,AR,72830,2,"Private nonprofit, 4-year or above",312,339,651,0,1,0,0,0,0,0,0,0,1,1,1,145,-93.4662968214789,35.4772825986449
107585001,University of Arkansas Community College-Morrilton,Main Campus,1537 University Blvd.,MORRILTON,AR,72110,4,"Public, 2-year",842,1200,2042,1,0,0,1,1,1,1,1,0,1,1,1,146,-92.7290400552545,35.1707554206855
107600001,Philander Smith College,Philander Smith College,900 DAISY BATES DRIVE,LITTLE ROCK,AR,722023799,2,"Private nonprofit, 4-year or above",218,366,584,0,0,0,0,0,0,0,1,0,1,1,1,147,-92.2830566075562,34.736745307697
107619001,Phillips Community College of the University of Arkansas,Main Campus,1000 CAMPUS DR,HELENA,AR,723420785,4,"Public, 2-year",623,1038,1661,0,0,0,0,0,0,0,0,0,1,1,1,148,-90.6183730684972,34.5453858156956
107637001,Southeast Arkansas College,Main Campus,1900 Hazel St.,Pine Bluff,AR,71603,4,"Public, 2-year",459,1089,1548,0,0,0,0,0,0,1,0,0,1,1,1,149,-92.0247462021179,34.2102245557086
107655001,Professional Cosmetology Education Center,Main Campus,460 N Washington Ave,El Dorado,AR,71730,9,"Private for-profit, less-than 2-year",1,40,41,0,0,0,0,0,0,0,0,0,1,1,1,150,-92.6637868255798,33.2159392772631
107664001,Pulaski Technical College,Main Campus,3000 W SCENIC DR,NORTH LITTLE ROCK,AR,72118,4,"Public, 2-year",2736,4905,7641,1,1,3,0,0,0,0,0,0,1,1,1,151,-92.2992846174683,34.7840587374394
107725001,University of Arkansas Community College-Hope,Hope Campus,2500 S MAIN,HOPE,AR,718020140,4,"Public, 2-year",448,958,1406,0,0,0,0,0,0,0,0,0,1,1,1,152,-93.5898515000172,33.6674129999729
100812001,Athens State University,Athens State University Main Campus,300 N BEATY ST,ATHENS,AL,35611,1,"Public, 4-year or above",1063,1978,3041,0,0,0,0,0,0,0,0,0,1,1,1,153,-86.9674735709892,34.805523428884
107743001,Rich Mountain Community College,Rich Mountain Community College Main Campus,1100 COLLEGE DR,MENA,AR,71953,4,"Public, 2-year",299,630,929,0,0,0,0,0,0,0,0,0,1,1,1,154,-94.220202227459,34.5902124480062
107789001,Paul Mitchell the School-Arkansas,Main Campus,4156 N Steele Blvd,FAYETTEVILLE,AR,72703,9,"Private for-profit, less-than 2-year",7,101,108,0,0,0,0,0,0,0,0,0,1,1,1,155,-94.1544460094972,36.1274416267631
107831001,Searcy Beauty College,Searcy Beauty College,1004 S Main St,Searcy,AR,72143,9,"Private for-profit, less-than 2-year",1,51,52,0,0,0,0,0,0,0,0,0,1,1,1,156,-91.7354881497271,35.2390746939003
107840001,Shorter College,Main Campus,604 Locust St,North Little Rock,AR,72114,5,"Private nonprofit, 2-year",80,156,236,0,0,0,0,0,0,0,0,0,1,1,1,157,-92.2616481652159,34.7589615437653
107877001,Williams Baptist College,Main Campus,60 W Fulbright Avenue,Walnut Ridge,AR,72476,2,"Private nonprofit, 4-year or above",272,269,541,0,2,0,0,0,0,0,0,0,1,1,1,158,-90.9445216705189,36.1251385615324
107974001,South Arkansas Community College,Main Campus,300 S WEST AVE,EL DORADO,AR,717317010,4,"Public, 2-year",454,1104,1558,0,0,0,0,0,0,0,0,0,1,1,1,159,-92.6655616567311,33.2097907875387
107983001,Southern Arkansas University Main Campus,Main Campus,100 E. University Street,MAGNOLIA,AR,71754,1,"Public, 4-year or above",1974,2121,4095,0,8,7,0,7,4,0,0,1,1,1,1,160,-93.2361979518428,33.288752225074
107992001,Southern Arkansas University Tech,Main Campus,6415 Spellman Road,Camden,AR,71701,4,"Public, 2-year",810,840,1650,0,0,0,0,0,0,0,0,0,1,1,1,161,-92.7177434018918,33.6320275915304
108065001,Velvatex College of Beauty Culture,Velvatex College of Beauty Culture,1520 MARTIN LUTHER KING DR,LITTLE ROCK,AR,722025452,9,"Private for-profit, less-than 2-year",2,21,23,0,0,0,0,0,0,0,0,0,1,1,1,162,-92.2894738674171,34.7356537020571
108092001,University of Arkansas-Fort Smith,Main Campus,5210 Grand Ave,Fort Smith,AR,729133649,1,"Public, 4-year or above",2943,3777,6720,1,4,19,0,15,15,0,0,4,1,1,1,163,-94.374373630667,35.3853345464822
108232001,Academy of Art University,Main Campus,79 NEW MONTGOMERY,SAN FRANCISCO,CA,94105,3,"Private for-profit, 4-year or above",5678,8122,13800,0,0,0,0,0,0,0,0,0,1,1,1,164,-122.400845980364,37.7878317334132
108269001,Academy of Chinese Culture and Health Sciences,Main Campus,1600 Broadway Ste. 200,OAKLAND,CA,94612,2,"Private nonprofit, 4-year or above",43,93,136,0,0,0,0,0,0,0,0,0,1,1,1,165,-122.27002396172,37.8061386925966
108348001,The Academy of Radio and TV Broadcasting,Main Campus,16052 BEACH BLVD ST 263N,HUNTINGTON BEACH,CA,92647,9,"Private for-profit, less-than 2-year",16,18,34,0,0,0,0,0,0,0,0,0,1,1,1,166,-117.98913747451,33.7295600756865
108649001,Avalon School of Cosmetology-Alameda,Avalon School of Cosmetology-Alameda,2318 CENTRAL AVE,ALAMEDA,CA,94501,9,"Private for-profit, less-than 2-year",2,133,135,0,0,0,0,0,0,0,0,0,1,1,1,167,-122.243402104407,37.7644139388632
108667001,College of Alameda,Main Campus,555 Ralph Appezzato Memorial Parkway,ALAMEDA,CA,94501,4,"Public, 2-year",2762,3521,6283,0,2,0,0,0,0,0,1,1,1,1,1,168,-122.279452224394,37.779737443168
108807001,Allan Hancock College,Santa Maria,800 S. College Drive,Santa Maria,CA,934546399,4,"Public, 2-year",5280,5669,10949,0,0,0,1,5,1,0,2,0,1,1,1,169,-120.424796449123,34.9445048362308
108852001,American Academy of Dramatic Arts-Los Angeles,Main Campus,1336 N. La Brea Ave.,Los Angeles,CA,90028,5,"Private nonprofit, 2-year",126,169,295,0,0,0,0,0,0,0,0,0,1,1,1,170,-118.3440678503,34.0952934442792
108861001,American Baptist Seminary of the West,American Baptist Seminary of the West,2606 DWIGHT WAY,BERKELEY,CA,947043029,2,"Private nonprofit, 4-year or above",45,28,73,0,0,0,0,0,0,0,0,0,1,1,1,171,-122.255936173599,37.8654206370027
108870001,American Film Institute Conservatory,American Film Institute Conservatory,2021 NORTH WESTERN AVE,LOS ANGELES,CA,900271625,2,"Private nonprofit, 4-year or above",183,145,328,0,0,0,0,0,0,0,0,0,1,1,1,172,-118.309303208705,34.1068013355947
108977001,American Beauty College,Main Campus,646 S. Sunset Ave,West Covina,CA,91790,9,"Private for-profit, less-than 2-year",46,33,79,0,0,0,0,0,0,0,0,0,1,1,1,173,-117.937229357981,34.0696449672589
109040001,American Career College-Los Angeles,Los Angeles,4021 Rosewood Ave,Los Angeles,CA,90004,6,"Private for-profit, 2-year",349,1194,1543,0,0,0,0,0,0,0,0,0,1,1,1,174,-118.292471999842,34.0790545299719
109086001,American Conservatory Theater,Main Campus,30 GRANT AVE,SAN FRANCISCO,CA,941085834,2,"Private nonprofit, 4-year or above",20,26,46,0,0,0,0,0,0,0,0,0,1,1,1,175,-122.40494876054,37.787474640155
109208001,American River College,Main Campus,4700 COLLEGE OAK DR,SACRAMENTO,CA,958414286,4,"Public, 2-year",13724,15657,29381,1,5,1,4,27,2,3,0,0,1,1,1,176,-121.350376330649,38.6493671942753
109350001,Antelope Valley College,Main Campus,3041 West Avenue K,LANCASTER,CA,935365426,4,"Public, 2-year",5833,8566,14399,4,18,0,2,8,0,1,13,0,1,1,1,177,-118.184402407408,34.6749393308561
111188001,The California Maritime Academy,California State University Maritime Academy,200 Maritime Academy Drive,Vallejo,CA,945908181,1,"Public, 4-year or above",917,158,1075,1,0,0,0,2,2,1,0,0,1,1,1,178,-122.229817096165,38.0696057903213
106041001,Universal Technical Institute of Arizona Inc,"Universal Technical Institute of Arizona, Inc.",10695 West Pierce Street,Avondale,AZ,85323,6,"Private for-profit, 2-year",2027,73,2100,0,0,0,0,0,0,0,0,0,1,1,1,179,-112.28766002993,33.4535724676316
100830001,Auburn University at Montgomery,Auburn University Montgomery,7400 EAST DRIVE,MONTGOMERY,AL,361173596,1,"Public, 4-year or above",1735,3184,4919,0,0,0,0,5,2,1,2,0,1,1,1,180,-86.1736945115423,32.3675711157209
106102001,Western International University,Main Campus,1601 W Fountainhead Pkwy,Tempe,AZ,85282,3,"Private for-profit, 4-year or above",511,790,1301,0,0,0,0,0,0,0,1,0,1,1,1,181,-111.965416210412,33.4027734437231
100858001,Auburn University,Auburn University,23 Samford Hall,Auburn,AL,36849,1,"Public, 4-year or above",13759,13528,27287,2,34,22,1,31,25,3,25,8,1,1,1,182,-85.4882071996958,32.5998597998974
106111001,Empire Beauty School-NW Phoenix,"Empire Beauty School - NW Phoenix, AZ",2727 West Glendale Ave. #200,Phoenix,AZ,85051,9,"Private for-profit, less-than 2-year",15,140,155,0,0,0,0,0,0,0,0,0,1,1,1,183,-112.11854400033,33.5385144868871
100937001,Birmingham Southern College,Birmingham-Southern College,900 Arkadelphia Road,Birmingham,AL,35254,2,"Private nonprofit, 4-year or above",676,670,1346,0,0,0,0,0,0,0,0,0,1,1,1,184,-86.8503306546224,33.5169790447341
106148001,Yavapai College,Yavapai College - Prescott Campus,1100 E Sheldon St,Prescott,AZ,86301,4,"Public, 2-year",3206,4179,7385,0,2,39,0,5,24,0,12,8,1,1,1,185,-112.456525831112,34.5452332495849
101028001,Chattahoochee Valley Community College,Main Campus,2602 COLLEGE DR,PHENIX CITY,AL,36869,4,"Public, 2-year",645,1020,1665,0,0,0,0,0,0,0,0,0,1,1,1,186,-85.0312276596576,32.4233900527387
111391001,California Western School of Law,California Western School of Law,225 CEDAR ST,SAN DIEGO,CA,921013091,2,"Private nonprofit, 4-year or above",264,364,628,0,0,0,0,0,0,0,0,0,1,1,1,187,-117.162490499715,32.7219455392171
106245001,University of Arkansas at Little Rock,"University of Arkansas, Little Rock",2801 S UNIVERSITY AVE,LITTLE ROCK,AR,72204,1,"Public, 4-year or above",4728,7163,11891,1,11,0,1,3,2,1,4,0,1,1,1,188,-92.3418971048791,34.7247092200767
101073001,Concordia College Alabama,Main Campus,1712 Broad Street,SELMA,AL,36701,2,"Private nonprofit, 4-year or above",296,191,487,0,0,0,3,0,0,2,6,4,1,1,1,189,-87.0242309578132,32.422286351591
101116001,South University-Montgomery,South University - Montgomery,5355 Vaughn Road,MONTGOMERY,AL,361161120,3,"Private for-profit, 4-year or above",147,434,581,0,0,0,0,0,0,0,0,0,1,1,1,190,-86.2164767778468,32.3422213372848
101143001,Enterprise State Community College,Main Campus,600 PLAZA DR,ENTERPRISE,AL,363301300,4,"Public, 2-year",1005,877,1882,0,0,0,0,0,0,0,0,0,1,1,1,191,-85.8347873243898,31.2991772575015
101161001,James H Faulkner State Community College,Main Campus,1900 US HWY 31 S,Bay Minette,AL,365072698,4,"Public, 2-year",1761,2819,4580,1,0,0,0,1,0,0,2,0,1,1,1,192,-87.7766765834903,30.8526147564575
101189001,Faulkner University,Main Campus,5345 ATLANTA HWY,MONTGOMERY,AL,361093378,2,"Private nonprofit, 4-year or above",1279,1983,3262,0,0,0,0,2,0,0,1,0,1,1,1,193,-86.2176813368961,32.3819054852936
101240001,Gadsden State Community College,Gadsden State Community College,PO Box 227,GADSDEN,AL,359020227,4,"Public, 2-year",2020,2998,5018,0,1,0,0,1,1,0,2,2,1,1,1,194,-86.0091739997299,34.0139669999322
101277001,New Beginning College of Cosmetology,Main Campus,421 Martling Rd,Albertville,AL,35951,9,"Private for-profit, less-than 2-year",0,91,91,0,0,0,0,0,0,0,0,0,1,1,1,195,-86.1966166672386,34.2785343446713
101286001,George C Wallace State Community College-Dothan,Wallace Campus,1141 Wallace Drive,DOTHAN,AL,363039234,4,"Public, 2-year",1672,3097,4769,0,0,1,0,0,0,0,0,0,1,1,1,196,-85.4682193226031,31.3153702292306
101295001,George C Wallace State Community College-Hanceville,Main Campus,801 MAIN ST NW,HANCEVILLE,AL,350772000,4,"Public, 2-year",2055,3363,5418,0,1,0,0,1,0,0,1,2,1,1,1,197,-86.7792807985402,34.0738199996844
101301001,George C Wallace State Community College-Selma,Main Campus,3000 EARL GOODWIN PARKWAY,SELMA,AL,367032808,4,"Public, 2-year",547,1044,1591,0,0,0,0,0,0,0,0,0,1,1,1,198,-87.0144861467988,32.4451755343527
101365001,Herzing University-Birmingham,Main Campus,280 WEST VALLEY AVENUE,BIRMINGHAM,AL,35209,3,"Private for-profit, 4-year or above",181,189,370,0,0,0,0,0,0,0,0,0,1,1,1,199,-86.8322526209765,33.4680691492861
101435001,Huntingdon College,Main Campus,1500 East Fairview Avenue,Montgomery,AL,361062148,2,"Private nonprofit, 4-year or above",583,583,1166,0,0,0,0,0,0,0,0,0,1,1,1,200,-86.2853130000159,32.3520254852519
101453001,Heritage Christian University,Main Campus,"3625 HELTON DR, PO Box HCU",FLORENCE,AL,35630,2,"Private nonprofit, 4-year or above",89,3,92,0,0,0,0,0,0,0,0,0,1,1,1,201,-87.6620500386771,34.8541100019692
101462001,J F Drake State Community and Technical College,Main Campus,3421 MERIDIAN ST N,HUNTSVILLE,AL,358111544,4,"Public, 2-year",430,566,996,0,0,0,0,0,0,0,0,0,1,1,1,202,-86.5725102955854,34.771054057837
101480001,Jacksonville State University,Main Campus,700 Pelham Road North,Jacksonville,AL,36265,1,"Public, 4-year or above",3523,4791,8314,0,24,27,1,23,12,0,20,30,1,1,1,203,-85.7640550515066,33.8261491987021
101499001,Jefferson Davis Community College,Main Campus,220 ALCO DR,BREWTON,AL,36426,4,"Public, 2-year",489,609,1098,0,0,0,0,0,0,0,0,1,1,1,1,204,-87.0838238930012,31.1021237706089
101505001,Jefferson State Community College,Jefferson,2601 CARSON RD,BIRMINGHAM,AL,352153098,4,"Public, 2-year",3432,5389,8821,1,0,0,0,4,0,1,1,2,1,1,1,205,-86.709780000029,33.6483971225405
101514001,John C Calhoun State Community College,Main Campus,HWY 31 N,DECATUR,AL,356092216,4,"Public, 2-year",4552,5433,9985,0,0,0,0,0,0,0,0,0,1,1,1,206,-86.9798015001796,34.6073910003098
101541001,Judson College,Main Campus,302 BIBB ST,MARION,AL,36756,2,"Private nonprofit, 4-year or above",15,359,374,0,0,0,0,0,0,0,0,0,1,1,1,207,-87.3166961538718,32.6300513364198
101569001,Lawson State Community College-Birmingham Campus,Lawson State Community College,3060 WILSON RD SW,BIRMINGHAM,AL,352211717,4,"Public, 2-year",1304,1868,3172,0,0,1,0,0,0,0,0,0,1,1,1,208,-86.8888292326293,33.4493179720887
101587001,University of West Alabama,University of West Alabama,STATION 1,LIVINGSTON,AL,35470,1,"Public, 4-year or above",1215,2817,4032,0,0,0,0,1,0,0,0,0,1,1,1,209,-88.0336754998178,32.5036631996475
101602001,Lurleen B Wallace Community College,Main Campus,1000 Dannelly Blvd.,ANDALUSIA,AL,364201418,4,"Public, 2-year",777,955,1732,0,1,0,0,0,0,0,0,0,1,1,1,210,-86.4509876098131,31.3187360012063
101648001,Marion Military Institute,Main Campus,1101 Washington St.,Marion,AL,36756,4,"Public, 2-year",361,96,457,0,0,0,0,0,0,0,0,1,1,1,1,211,-87.3182479072869,32.6231770971073
101675001,Miles College,Miles College,5500 Myron Massey Blvd,Fairfield,AL,35064,2,"Private nonprofit, 4-year or above",941,932,1873,0,0,0,4,10,0,0,0,0,1,1,1,212,-86.9071644763989,33.4806490150102
101693001,University of Mobile,University of Mobile,5735 College Parkway,MOBILE,AL,366132842,2,"Private nonprofit, 4-year or above",553,1013,1566,0,0,0,0,0,0,0,0,0,1,1,1,213,-88.1245778299299,30.7973686378288
101709001,University of Montevallo,University of Montevallo,STATION 6001,MONTEVALLO,AL,35115,1,"Public, 4-year or above",968,2063,3031,0,2,2,0,3,2,0,1,0,1,1,1,214,-86.8558818002088,33.10871919972
101736001,Northwest-Shoals Community College,Main Campus,800 GEORGE WALLACE BLVD,MUSCLE SHOALS,AL,35661,4,"Public, 2-year",1591,2109,3700,0,1,0,0,0,0,0,0,1,1,1,1,215,-87.6793670223092,34.7400179999589
101879001,University of North Alabama,Main Campus,1 Harrison Plaza- UNA Box 5067,FLORENCE,AL,356320001,1,"Public, 4-year or above",2913,4165,7078,0,3,3,0,4,1,0,4,3,1,1,1,216,-87.6789224308037,34.8085813283947
